layer,attention_module,module_name,head_index,mean_abs_grad,max_abs_grad,grad_x_activation,l2_grad,head_importance_normalized,target_mask_index,notes
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,2,1.3275453625283262e-07,1.1920928955078125e-05,1.9931837513809114e-08,0.00016095518367365003,0.5574607317887335,0,head-slot proxy from output feature chunks
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,3,1.361605654892628e-07,1.537799835205078e-05,2.4897795825040703e-08,0.00016814656555652618,0.6963504228316973,0,head-slot proxy from output feature chunks
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,4,1.3694022982235765e-07,1.4841556549072266e-05,1.4531429393116468e-08,0.0001645466691115871,0.4064201937132347,0,head-slot proxy from output feature chunks
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,5,1.3401596277162753e-07,1.5497207641601562e-05,1.864392729089559e-08,0.0001609950268175453,0.521439999889522,0,head-slot proxy from output feature chunks
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,6,1.302422418802962e-07,1.2993812561035156e-05,2.0392095123611398e-08,0.00015858736878726631,0.5703333805745745,0,head-slot proxy from output feature chunks
0,cross_attn_image,transformer.encoder.layers.0.cross_attn_image,7,1.41802374287181e-07,1.8596649169921875e-05,2.759547257369377e-08,0.0001768338115653023,0.7718000071157202,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,0,1.3084900274407119e-07,1.3053417205810547e-05,3.43191537410803e-08,0.00015775089559610933,0.9598503171430126,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,1,1.2412688477070333e-07,1.2218952178955078e-05,2.682566169198708e-08,0.00014604862371925265,0.7502696621508956,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,2,1.2028486651161074e-07,1.0192394256591797e-05,2.6230702943053075e-08,0.00014245208876673132,0.7336296439220156,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,3,1.2177238772892451e-07,1.1324882507324219e-05,2.259998765907767e-08,0.00014379745698533952,0.6320845055112082,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,4,1.254031474218209e-07,1.1563301086425781e-05,2.9799066325608692e-08,0.00014832857414148748,0.8334309021426591,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,5,1.2214177047553676e-07,1.150369644165039e-05,2.3855589503796182e-08,0.00014221594028640538,0.667201625180036,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,6,1.1572728197961624e-07,1.0073184967041016e-05,2.5498385625155606e-08,0.00013600288366433233,0.7131479323059214,0,head-slot proxy from output feature chunks
1,self_attn,transformer.encoder.layers.1.self_attn,7,1.267543154881423e-07,8.344650268554688e-06,3.575369333930212e-08,0.000150686435517855,0.9999720316437758,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,0,1.3191166203796456e-07,1.2993812561035156e-05,7.273422308884392e-09,0.00015936672571115196,0.2034256661037932,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,1,1.231014721270185e-07,1.245737075805664e-05,8.959712971545741e-09,0.0001445264497306198,0.2505884440546183,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,2,1.1990523773874884e-07,1.0192394256591797e-05,8.88137741128503e-09,0.00014208447828423232,0.2483975272002258,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,3,1.2157165940607229e-07,1.1324882507324219e-05,1.0804408034914559e-08,0.00014411633310373873,0.3021815327119079,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,4,1.2523200609848573e-07,1.1622905731201172e-05,8.06657585172843e-09,0.0001477720361435786,0.2256088669305275,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,5,1.2285782702292636e-07,1.1205673217773438e-05,7.990916373046275e-09,0.00014250680396798998,0.22349279567900907,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,6,1.1515065523326484e-07,9.775161743164062e-06,8.801100292998854e-09,0.00013479044719133526,0.2461523081593472,0,head-slot proxy from output feature chunks
1,cross_attn_image,transformer.encoder.layers.1.cross_attn_image,7,1.268008702481893e-07,8.285045623779297e-06,9.95006477211291e-09,0.00015035757678560913,0.2782869560001412,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,0,1.0877218414862e-07,1.245737075805664e-05,2.213912253523631e-08,0.00013096354086883366,0.6191948655563112,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,1,1.1049536396967596e-07,9.894371032714844e-06,2.3068059462616475e-08,0.00013283468433655798,0.645175704451077,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,2,1.0521836202315171e-07,8.702278137207031e-06,2.1923568738202448e-08,0.00012649211566895247,0.613166180175393,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,3,1.0591573129659082e-07,9.059906005859375e-06,2.1592022392269428e-08,0.00012620554480236024,0.6038933738675123,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,4,1.0941102601691455e-07,9.775161743164062e-06,1.9096932035722602e-08,0.00013050138659309596,0.5341097979640888,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,5,1.1084666340366311e-07,9.47713851928711e-06,2.0029155223255657e-08,0.00013274016964714974,0.5601825481534559,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,6,1.0145848960974035e-07,8.702278137207031e-06,2.2911043728868208e-08,0.00012051828525727615,0.640784232476804,0,head-slot proxy from output feature chunks
2,self_attn,transformer.encoder.layers.2.self_attn,7,1.118275392286705e-07,8.64267349243164e-06,2.4393804309852385e-08,0.00013849178503733128,0.6822546086009451,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,0,1.0939085370864632e-07,1.2576580047607422e-05,4.875432502160493e-09,0.0001316295238211751,0.13635783296738113,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,1,1.1097198893139648e-07,9.834766387939453e-06,4.8957069509469875e-09,0.0001332412357442081,0.13692487597329075,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,2,1.0539756800653777e-07,8.702278137207031e-06,5.852165863018399e-09,0.00012644489470403641,0.16367545953989784,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,3,1.0687923435170887e-07,9.238719940185547e-06,4.781989915159102e-09,0.00012740888632833958,0.13374439740761707,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,4,1.0991793431003316e-07,9.953975677490234e-06,6.090724813390125e-09,0.00013078178744763136,0.17034756124436132,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,5,1.1157512602721908e-07,9.47713851928711e-06,5.436427308325165e-09,0.00013308707275427878,0.15204793554611076,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,6,1.0173423703463413e-07,8.58306884765625e-06,4.2577137371324625e-09,0.00012062515452271327,0.1190812545007152,0,head-slot proxy from output feature chunks
2,cross_attn_image,transformer.encoder.layers.2.cross_attn_image,7,1.1243921704817694e-07,8.58306884765625e-06,4.602750625082308e-09,0.00013906204549130052,0.12873136909337976,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,0,8.526605910219587e-08,9.834766387939453e-06,2.458046921560708e-08,0.00010095506149809808,0.6874753191796459,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,1,8.12408345041149e-08,8.761882781982422e-06,2.5236776224346613e-08,9.199208579957485e-05,0.7058311473925006,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,2,8.3474589018806e-08,8.165836334228516e-06,2.311131908072639e-08,9.552596020512283e-05,0.6463856048604971,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,3,8.344412805172396e-08,7.987022399902344e-06,2.281584166041739e-08,9.655020403442904e-05,0.6381215871130926,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,4,9.084097030154226e-08,7.867813110351562e-06,2.5248075630202038e-08,0.00010601025132928044,0.7061471732005867,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,5,8.758878777825885e-08,8.761882781982422e-06,2.2886315065306917e-08,0.00010211014887318015,0.640092612405374,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,6,8.212501967364005e-08,8.52346420288086e-06,2.7801855040365808e-08,9.473518730374053e-05,0.7775721854620292,0,head-slot proxy from output feature chunks
3,self_attn,transformer.encoder.layers.3.self_attn,7,8.520375871512442e-08,9.953975677490234e-06,2.698719470117794e-08,0.00010384350025560707,0.7547874748939097,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,0,8.57803215126296e-08,9.894371032714844e-06,4.389926200332184e-09,0.00010138063953490928,0.12277901976876161,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,1,8.090493253121167e-08,8.881092071533203e-06,3.3098599416803154e-09,9.190585842588916e-05,0.09257134190106633,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,2,8.389879013748214e-08,8.285045623779297e-06,4.4536685450680125e-09,9.618455078452826e-05,0.1245617883728979,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,3,8.32493043390059e-08,7.987022399902344e-06,3.74517572510058e-09,9.657001646701247e-05,0.10474640880177329,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,4,9.124568833840385e-08,7.927417755126953e-06,6.5400653781466644e-09,0.00010646069858921692,0.18291487822544747,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,5,8.762940950646225e-08,8.821487426757812e-06,4.798571762165693e-09,0.00010225291771348566,0.1342081644115523,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,6,8.23918071546359e-08,8.344650268554688e-06,4.1118526361572094e-09,9.53128983383067e-05,0.11500175926938791,0,head-slot proxy from output feature chunks
3,cross_attn_image,transformer.encoder.layers.3.cross_attn_image,7,8.549970686999586e-08,9.953975677490234e-06,4.568050826492254e-09,0.00010405891225673258,0.12776087276550574,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,0,6.759593418337317e-08,1.1682510375976562e-05,2.3472351173836614e-08,8.236994472099468e-05,0.6564830790489661,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,1,6.631017868130584e-08,9.834766387939453e-06,2.2518689135608838e-08,8.011646423256025e-05,0.6298107194463319,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,2,6.793999318688293e-08,9.417533874511719e-06,2.0397765254642763e-08,8.134857489494607e-05,0.5704919648190975,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,3,6.627580262374977e-08,8.881092071533203e-06,1.816325578829492e-08,8.204042387660593e-05,0.5079964080779734,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,4,7.446521266274431e-08,8.58306884765625e-06,2.342648919295698e-08,9.01956736925058e-05,0.6552003948305778,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,5,6.797192497742799e-08,7.808208465576172e-06,2.079427119383581e-08,8.282237104140222e-05,0.5815815841714527,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,6,6.8575765510559e-08,8.821487426757812e-06,2.061689130528066e-08,8.305003575515002e-05,0.5766205602613363,0,head-slot proxy from output feature chunks
4,self_attn,transformer.encoder.layers.4.self_attn,7,7.087674447348036e-08,1.2516975402832031e-05,2.5127087965870487e-08,9.494838013779372e-05,0.7027633471058301,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,0,6.757735349083305e-08,1.1622905731201172e-05,3.774934143052633e-09,8.260642789537087e-05,0.1055787028357244,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,1,6.620405201829271e-08,9.834766387939453e-06,3.0297524489242278e-09,7.99076515249908e-05,0.08473719576260151,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,2,6.796432927558271e-08,9.5367431640625e-06,3.0402316220090597e-09,8.136461838148534e-05,0.08503028100837295,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,3,6.625797510650955e-08,8.940696716308594e-06,3.710472817886057e-09,8.208105282392353e-05,0.10377582553078275,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,4,7.437370186380576e-08,8.64267349243164e-06,4.751024018645467e-09,9.026253974298015e-05,0.13287833218312256,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,5,6.810092401110523e-08,7.867813110351562e-06,3.3904370422277452e-09,8.29973432701081e-05,0.0948249509526886,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,6,6.853997547295876e-08,8.64267349243164e-06,3.461094744139359e-09,8.307393727591261e-05,0.0968011307297347,0,head-slot proxy from output feature chunks
4,cross_attn_image,transformer.encoder.layers.4.cross_attn_image,7,7.079750474758839e-08,1.2516975402832031e-05,2.7341804376135315e-09,9.488318028161302e-05,0.0764705324603659,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,0,4.9860162221193605e-08,6.943941116333008e-06,2.386190800507393e-08,5.962088835076429e-05,0.667378343274575,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,1,4.83227573511158e-08,5.841255187988281e-06,2.453696090753965e-08,5.635359775624238e-05,0.6862584633209045,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,2,5.1787722554763604e-08,6.318092346191406e-06,2.577731983421927e-08,6.051299351383932e-05,0.7209492636281245,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,3,5.190653595832373e-08,5.0961971282958984e-06,2.0374098852471434e-08,6.342362030409276e-05,0.569830054452625,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,4,5.536905689496052e-08,7.3909759521484375e-06,2.217647399049838e-08,6.708814908051863e-05,0.6202395243625723,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,5,4.9118877853970844e-08,7.12275505065918e-06,2.3515330127565903e-08,5.98344522586558e-05,0.6576851297370095,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,6,5.5402129106596476e-08,7.510185241699219e-06,2.422028444470925e-08,6.41794758848846e-05,0.6774015432006498,0,head-slot proxy from output feature chunks
5,self_attn,transformer.encoder.layers.5.self_attn,7,5.4607443900067665e-08,7.68899917602539e-06,2.3985633035294995e-08,7.710179488640279e-05,0.6708387289936455,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,0,4.971280276322432e-08,6.9141387939453125e-06,3.2506350944316864e-09,5.928850805503316e-05,0.09091492027589389,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,1,4.8004075381413713e-08,5.811452865600586e-06,3.93648136309821e-09,5.611043161479756e-05,0.11009691303298547,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,2,5.1598963324295255e-08,6.258487701416016e-06,3.3909892671601938e-09,6.0398841014830396e-05,0.0948403957763152,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,3,5.173725625695624e-08,5.066394805908203e-06,3.0951887719510296e-09,6.329591269604862e-05,0.08656734215501577,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,4,5.517397383414391e-08,7.271766662597656e-06,3.2756033441216914e-09,6.682836101390421e-05,0.09161324117751828,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,5,4.879771609012096e-08,7.063150405883789e-06,3.147164306938066e-09,5.959911868558265e-05,0.08802101243247565,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,6,5.513662415523868e-08,7.68899917602539e-06,3.475347343240287e-09,6.40557991573587e-05,0.09719975249850991,0,head-slot proxy from output feature chunks
5,cross_attn_image,transformer.encoder.layers.5.cross_attn_image,7,5.4388152648243704e-08,7.68899917602539e-06,2.827633238666749e-09,7.689293124713004e-05,0.07908425369036994,0,head-slot proxy from output feature chunks
